Year,Month,Hour,Vehicle,Driver / Operator Type,City,State,Roadway Type,Roadway Surface,Roadway Description,Lighting,Weather - Clear,Weather - Snow,Weather - Cloudy,Weather - Fog/Smoke,Weather - Rain,Weather - Severe Wind,Weather - Unknown,Weather - Other,Weather - Other Text,Crash With,Highest Injury Severity Alleged,CP Pre-Crash Movement,CP Any Air Bags Deployed?,CP Was Vehicle Towed?,CP Contact Area - Rear Left,CP Contact Area - Left,CP Contact Area - Front Left,CP Contact Area - Rear,CP Contact Area - Top,CP Contact Area - Front,CP Contact Area - Rear Right,CP Contact Area - Right,CP Contact Area - Front Right,CP Contact Area - Bottom,CP Contact Area - Unknown,SV Pre-Crash Movement,SV Any Air Bags Deployed?,SV Was Vehicle Towed?,SV Were All Passengers Belted?,SV Pre-crash Speed - Unknown,SV Contact Area - Rear Left,SV Contact Area - Left,SV Contact Area - Front Left,SV Contact Area - Rear,SV Contact Area - Top,SV Contact Area - Front,SV Contact Area - Rear Right,SV Contact Area - Right,SV Contact Area - Front Right,SV Contact Area - Bottom,SV Contact Area - Unknown,Speed Difference Category,Mileage Category
2023,12,5,Tesla Model Y 2023,Consumer,Los Angeles,CA,Highway / Freeway,Dry,Traffic Incident,Dark - Lighted,Y,N,N,N,N,N,N,N,N,Pickup Truck,Unknown,"Other, see Narrative",Unknown,Unknown,N,N,N,N,N,N,Y,Y,Y,N,N,Proceeding Straight,Yes,Unknown,Unknown,N,N,N,Y,N,N,Y,N,N,Y,N,N,At or Below Limit,Low
2023,12,18,Tesla Model Y 2023,Consumer,Tempe,AZ,Highway / Freeway,Dry,No Unusual Conditions,Daylight,Y,N,N,N,N,N,N,N,N,SUV,Unknown,Lane / Road Departure,Unknown,Unknown,N,N,N,N,N,N,Y,Y,Y,N,N,Proceeding Straight,Yes,Unknown,Unknown,N,Y,Y,Y,N,N,N,N,N,N,N,N,At or Below Limit,Medium
2023,12,14,Tesla Model Y 2022,Consumer,Cypress,TX,Intersection,Dry,No Unusual Conditions,Daylight,N,N,N,N,N,N,N,Y,Partly Cloudy,Other Fixed Object,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,"Other, see Narrative",Yes,Unknown,Unknown,N,N,Y,Y,N,N,Y,N,N,Y,Y,N,At or Below Limit,High
2023,12,18,Subaru Ascent 2023,Consumer,Hainesport,NJ,Street,Wet,Unknown,Dark - Lighted,N,N,Y,N,N,N,N,N,N,Other Fixed Object,Minor,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Unknown,Yes,Yes,Unknown,N,N,N,Y,N,Y,Y,N,N,Y,N,N,At or Below Limit,Low
2023,11,7,KIA NIRO 2023,Consumer,DUPONT,WA,Highway / Freeway,Dry,Traffic Incident,Daylight,Y,N,N,N,N,N,N,N,N,Heavy Truck,Moderate,Unknown,No,No,N,N,N,N,N,N,N,N,N,N,Y,"Other, see Narrative",No,Yes,Yes,N,N,N,N,N,N,N,N,N,N,N,Y,At or Below Limit,High
2023,12,2,Tesla Model Y 2021,Consumer,Frisco,TX,Street,Dry,No Unusual Conditions,Dark - Lighted,Y,N,N,N,N,N,N,N,N,SUV,Unknown,"Other, see Narrative",Yes,Unknown,N,N,N,N,N,N,Y,Y,Y,N,N,Proceeding Straight,Yes,Unknown,Unknown,N,N,N,Y,N,N,Y,N,N,Y,N,N,At or Below Limit,Medium
2023,12,5,Tesla Model 3 2021,Consumer,Paige,TX,Highway / Freeway,Dry,No Unusual Conditions,Dark - Not Lighted,Y,N,N,N,N,N,N,N,N,Animal,Unknown,"Other, see Narrative",Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Proceeding Straight,Yes,Unknown,Unknown,N,N,N,Y,N,N,Y,N,N,Y,N,N,Moderately Over,High
2023,12,10,Tesla Model 3 2018,Consumer,Napa,CA,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,Y,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Proceeding Straight,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,At or Below Limit,Very High
2023,12,19,Tesla Model Y 2022,Consumer,Fremont,CA,Highway / Freeway,Dry,No Unusual Conditions,Daylight,Y,N,N,N,N,N,N,N,N,Van,Unknown,Proceeding Straight,Unknown,Unknown,N,N,Y,N,N,Y,N,N,Y,N,N,"Other, see Narrative",No,Yes,Unknown,N,Y,N,N,Y,N,N,Y,N,N,N,N,At or Below Limit,Medium
2023,12,0,Tesla Model 3 2018,Consumer,Atlanta,GA,Intersection,Dry,No Unusual Conditions,Dark - Lighted,Y,N,N,N,N,N,N,N,N,Passenger Car,Unknown,Making Left Turn,Yes,Unknown,N,N,N,N,N,N,Y,Y,Y,N,N,Proceeding Straight,Yes,Unknown,Unknown,N,N,N,Y,N,N,Y,N,N,Y,N,N,At or Below Limit,Very High
2023,12,6,Tesla Model Y 2022,Consumer,Saint Petersburg,FL,Highway / Freeway,Dry,No Unusual Conditions,Dark - Lighted,Y,N,N,N,N,N,N,N,N,Other Fixed Object,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Proceeding Straight,Yes,Unknown,Unknown,N,Y,Y,Y,N,N,Y,N,N,Y,Y,N,At or Below Limit,Medium
2023,12,13,Tesla Model 3 2022,Consumer,Sonoma,CA,Rural Road,Dry,Traffic Incident,Dark - Not Lighted,Y,N,N,N,N,N,N,N,N,"Other, see Narrative",Unknown,"Other, see Narrative",Unknown,Unknown,Y,Y,N,N,N,N,N,N,N,N,N,Proceeding Straight,Yes,Unknown,Unknown,N,N,N,Y,N,N,Y,N,N,Y,N,N,At or Below Limit,Very High
2023,12,20,Tesla Model 3 2020,Consumer,Danville,CA,Intersection,Dry,No Unusual Conditions,Daylight,N,N,Y,N,N,N,N,N,N,Other Fixed Object,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Proceeding Straight,Yes,Unknown,Unknown,N,N,N,Y,N,N,Y,N,N,Y,Y,N,At or Below Limit,Medium
2023,12,11,Tesla Model Y 2023,Consumer,Eastvale,CA,Highway / Freeway,Dry,No Unusual Conditions,Dark - Lighted,Y,N,N,N,N,N,N,N,N,Other Fixed Object,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Proceeding Straight,Yes,Unknown,Unknown,N,Y,Y,Y,N,N,N,N,N,N,N,N,Moderately Over,High
2023,12,2,Tesla Model Y 2023,Consumer,San Jose,CA,Highway / Freeway,Dry,Unknown,Dark - Lighted,Y,N,N,N,N,N,N,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Proceeding Straight,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,At or Below Limit,Medium
2023,11,12,Tesla Model 3 2020,Consumer,Castro Valley,CA,Highway / Freeway,Wet,No Unusual Conditions,Dark - Not Lighted,N,N,Y,N,Y,N,N,N,N,Other Fixed Object,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Proceeding Straight,Yes,Unknown,Unknown,N,N,Y,Y,N,N,N,N,N,N,N,N,At or Below Limit,Very High
2023,11,6,Tesla Model 3 2020,Consumer,Los Angeles,CA,Highway / Freeway,Dry,No Unusual Conditions,Dark - Not Lighted,Y,N,N,N,N,N,N,N,N,Other Fixed Object,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Proceeding Straight,Yes,Unknown,Unknown,N,Y,Y,Y,N,N,N,N,N,N,N,N,Slightly Over,Very High
2023,12,7,Chevrolet Silverado 1500 2023,Consumer,Fallbrook,CA,Highway / Freeway,Dry,No Unusual Conditions,Dawn / Dusk,Y,N,N,N,N,N,N,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Changing Lanes,Yes,Unknown,Yes,N,N,Y,N,N,N,N,N,N,N,N,N,Moderately Over,Low
2023,11,8,KIA K5 2024,Consumer,Aurora,CO,Highway / Freeway,Dry,"Other, see Narrative",Daylight,Y,N,N,N,N,N,N,Y,Completely dry warm weather,"Other, see Narrative",Moderate,"Other, see Narrative",Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Proceeding Straight,Yes,Yes,Yes,N,N,Y,Y,N,N,Y,N,N,Y,N,N,At or Below Limit,Low
2023,11,11,Tesla Model 3 2020,Consumer,St Clair Shores,MI,Highway / Freeway,Wet,No Unusual Conditions,Dark - Not Lighted,N,N,Y,N,N,N,N,N,N,Passenger Car,Unknown,Lane / Road Departure,Unknown,Unknown,N,N,N,N,N,N,Y,Y,Y,N,N,Proceeding Straight,Yes,Unknown,Unknown,N,Y,Y,Y,N,N,N,N,N,N,N,N,At or Below Limit,Very High
2023,11,22,Tesla Model 3 2021,Consumer,El Monte,CA,Highway / Freeway,Dry,No Unusual Conditions,Daylight,N,N,N,N,N,N,N,Y,Partly Cloudy,Other Fixed Object,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Proceeding Straight,Yes,Unknown,Unknown,N,N,Y,Y,N,N,N,N,N,N,N,N,At or Below Limit,Very High
2023,11,18,Tesla Model Y 2022,Consumer,Webber Township,MI,Rural Road,Dry,No Unusual Conditions,Daylight,N,N,Y,N,N,N,N,N,N,Pole / Tree,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Proceeding Straight,Yes,Unknown,Unknown,N,Y,Y,Y,N,N,Y,N,N,Y,Y,N,At or Below Limit,Medium
2023,11,19,Tesla Model Y 2023,Consumer,Golden,CO,Highway / Freeway,"Other, see Narrative",No Unusual Conditions,Daylight,N,N,Y,N,N,N,N,N,N,Other Fixed Object,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Proceeding Straight,Yes,Unknown,Unknown,N,N,Y,Y,N,N,N,N,N,N,N,N,At or Below Limit,Medium
2023,11,4,Tesla Model S 2022,Consumer,Atlanta,GA,Highway / Freeway,Dry,Traffic Incident,Dark - Not Lighted,N,N,Y,N,N,N,N,N,N,Van,Unknown,"Other, see Narrative",Unknown,Unknown,Y,Y,N,Y,N,N,N,N,N,N,N,Proceeding Straight,Yes,Unknown,Unknown,N,N,N,Y,N,N,Y,N,N,Y,N,N,Slightly Over,Medium
2023,11,15,Tesla Model Y 2021,Consumer,Cumberland,RI,Highway / Freeway,Wet,No Unusual Conditions,Daylight,N,N,Y,N,Y,N,N,N,N,Other Fixed Object,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Proceeding Straight,Yes,Unknown,Unknown,N,N,N,Y,N,N,Y,N,N,Y,N,N,At or Below Limit,High
2023,11,2,Tesla Model 3 2020,Consumer,Wildwood,FL,Highway / Freeway,Dry,No Unusual Conditions,Dark - Lighted,Y,N,N,N,N,N,N,N,N,Animal,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Proceeding Straight,Yes,Unknown,Unknown,N,N,N,Y,N,N,Y,N,N,Y,N,N,Moderately Over,Very High
2023,11,1,Tesla Model Y 2020,Consumer,Aptos,CA,Street,Dry,No Unusual Conditions,Dawn / Dusk,Y,N,N,N,N,N,N,N,N,Passenger Car,Unknown,Lane / Road Departure,Yes,Unknown,N,N,Y,N,N,Y,N,N,Y,N,N,Proceeding Straight,Yes,Unknown,Unknown,N,N,N,Y,N,N,Y,N,N,Y,N,N,At or Below Limit,High
2023,11,4,Tesla Model 3 2021,Consumer,San Jose,CA,Street,Dry,No Unusual Conditions,Dark - Lighted,Y,N,N,N,N,N,N,N,N,Passenger Car,Unknown,Proceeding Straight,Yes,Unknown,N,Y,Y,N,N,Y,N,N,N,N,N,Proceeding Straight,Yes,Unknown,Unknown,N,N,Y,Y,N,N,Y,N,N,N,N,N,At or Below Limit,High
2023,11,3,Tesla Model X 2022,Consumer,Hayward,CA,Intersection,Dry,No Unusual Conditions,Dark - Lighted,Y,N,N,N,N,N,N,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Proceeding Straight,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,At or Below Limit,Medium
2023,11,5,Tesla Model Y 2020,Consumer,Raleigh,NC,Highway / Freeway,Dry,No Unusual Conditions,Dark - Not Lighted,Y,N,N,N,N,N,N,N,N,Pole / Tree,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Proceeding Straight,Yes,Unknown,Unknown,N,Y,Y,Y,N,N,Y,N,N,Y,Y,N,At or Below Limit,Very High
2023,11,8,Tesla Model 3 2023,Consumer,Meredithville,VA,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,Y,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Proceeding Straight,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,Slightly Over,Low
2023,11,13,Tesla Model 3 2022,Consumer,Templeton,CA,Highway / Freeway,Wet,No Unusual Conditions,Dark - Not Lighted,N,N,Y,N,Y,N,N,N,N,Other Fixed Object,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Proceeding Straight,Yes,Unknown,Unknown,N,Y,Y,Y,N,N,Y,N,N,N,Y,N,At or Below Limit,High
2023,11,19,Tesla Model Y 2023,Consumer,Miami,FL,Street,Dry,No Unusual Conditions,Daylight,N,N,Y,N,N,N,N,N,N,SUV,Unknown,Making Left Turn,Yes,Unknown,N,N,N,N,N,N,Y,Y,Y,N,N,Proceeding Straight,Yes,Unknown,Unknown,N,N,N,Y,N,N,Y,N,N,Y,N,N,At or Below Limit,Low
2023,11,21,Tesla Model Y 2022,Consumer,Snellville,GA,Highway / Freeway,Dry,Unknown,Daylight,Y,N,N,N,N,N,N,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Proceeding Straight,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,At or Below Limit,Medium
2023,11,16,Tesla Model Y 2021,Consumer,Malden,WV,Highway / Freeway,Dry,No Unusual Conditions,Daylight,N,N,Y,N,N,N,N,N,N,Other Fixed Object,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Proceeding Straight,Yes,Unknown,Unknown,N,N,Y,Y,N,N,N,N,N,N,N,N,At or Below Limit,Medium
2023,11,1,Tesla Model Y 2023,Consumer,Cozad,NE,Highway / Freeway,Dry,Unknown,Dark - Not Lighted,Y,N,N,N,N,N,N,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Proceeding Straight,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,At or Below Limit,Low
2023,11,10,Tesla Model Y 2021,Consumer,Henrico,VA,Highway / Freeway,Dry,"Other, see Narrative",Dark - Not Lighted,Y,N,N,N,N,N,N,N,N,"Other, see Narrative",Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Proceeding Straight,Yes,Unknown,Unknown,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,At or Below Limit,High
2023,11,19,Tesla Model S 2017,Consumer,Riverside,CA,Highway / Freeway,Dry,Unknown,Daylight,N,N,Y,N,N,N,N,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Proceeding Straight,Unknown,Yes,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,At or Below Limit,Very High
2023,11,16,Tesla Model Y 2023,Consumer,Solana Beach,CA,Highway / Freeway,Dry,No Unusual Conditions,Daylight,N,N,Y,N,N,N,N,N,N,SUV,Unknown,Lane / Road Departure,Unknown,Unknown,N,N,N,N,N,Y,N,N,Y,N,N,Proceeding Straight,Yes,Unknown,Unknown,N,Y,N,N,Y,N,N,N,N,N,N,N,Slightly Over,Medium
2023,11,18,Tesla Model Y 2020,Consumer,Grand Blanc,MI,Rural Road,Dry,No Unusual Conditions,Daylight,N,N,Y,N,N,N,N,N,N,Heavy Truck,Unknown,"Other, see Narrative",Unknown,Unknown,N,N,N,Y,N,N,Y,N,N,N,N,Proceeding Straight,Yes,Unknown,Unknown,N,N,N,Y,N,N,Y,N,N,Y,N,N,At or Below Limit,Medium
2023,11,1,Tesla Model 3 2023,Consumer,Lake Worth Beach,FL,Highway / Freeway,Wet,No Unusual Conditions,Dark - Lighted,N,N,Y,N,Y,N,N,N,N,Other Fixed Object,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Proceeding Straight,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,Y,Y,N,N,At or Below Limit,Medium
2023,11,6,Tesla Model Y 2022,Consumer,Escondido,CA,Intersection,Dry,No Unusual Conditions,Dark - Lighted,Y,N,N,N,N,N,N,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Proceeding Straight,Yes,Yes,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,Slightly Over,Medium
2023,11,12,GMC Sierra 1500 2023,Consumer,New Albany,OH,Highway / Freeway,Dry,No Unusual Conditions,Daylight,Y,N,N,N,N,N,N,N,N,Animal,No Injuries Reported,NM Crossing Roadway,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Proceeding Straight,Yes,Unknown,Yes,N,N,N,N,N,N,Y,N,N,N,N,N,Slightly Over,Low
2023,11,18,Tesla Model Y 2023,Consumer,Carson,CA,Highway / Freeway,Dry,Unknown,Daylight,N,N,Y,N,N,N,N,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Proceeding Straight,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,At or Below Limit,Low
2023,11,7,Tesla Model 3 2021,Consumer,Miami,FL,Intersection,Dry,No Unusual Conditions,Dark - Lighted,Y,N,N,N,N,N,N,N,N,SUV,Unknown,Proceeding Straight,Unknown,Unknown,N,N,N,N,N,N,N,Y,Y,N,N,Proceeding Straight,Yes,Unknown,Unknown,N,N,N,Y,N,N,Y,N,N,Y,N,N,At or Below Limit,High
2023,11,18,Tesla Model Y 2020,Consumer,Chino,CA,Highway / Freeway,Dry,No Unusual Conditions,Daylight,Y,N,N,N,N,N,N,N,N,Other Fixed Object,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Proceeding Straight,Yes,Unknown,Unknown,N,Y,Y,Y,N,N,N,N,N,N,N,N,At or Below Limit,Very High
2023,11,2,Tesla Model 3 2019,Consumer,Graysville,AL,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,Y,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Proceeding Straight,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,Slightly Over,Very High
2023,11,5,Tesla Model 3 2018,Consumer,Clermont,FL,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,Y,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Proceeding Straight,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,Slightly Over,High
2023,11,23,Tesla Model 3 2018,Consumer,Fort Mill,SC,Highway / Freeway,Dry,No Unusual Conditions,Dawn / Dusk,Y,N,N,N,N,N,N,N,N,Animal,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Proceeding Straight,Yes,Unknown,Unknown,N,N,Y,Y,N,N,Y,N,N,N,N,N,Slightly Over,High
2023,11,14,Tesla Model Y 2022,Consumer,Carson,CA,Highway / Freeway,Dry,"Other, see Narrative",Dawn / Dusk,Y,N,N,N,N,N,N,N,N,Pickup Truck,Unknown,Stopped,Unknown,Unknown,N,N,N,Y,N,N,Y,Y,N,N,N,Proceeding Straight,Yes,Unknown,Unknown,N,N,Y,Y,N,N,Y,N,N,N,N,N,Slightly Over,High
2023,11,18,Tesla Model X 2022,Consumer,Wake Forest,NC,Street,Dry,Unknown,Daylight,Y,N,N,N,N,N,N,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Proceeding Straight,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,At or Below Limit,High
2023,11,19,Tesla Model Y 2021,Consumer,Tampa,FL,Highway / Freeway,Dry,No Unusual Conditions,Daylight,N,N,N,N,N,N,N,Y,partly cloudy,Passenger Car,Unknown,"Other, see Narrative",Unknown,Unknown,Y,Y,N,Y,N,N,N,N,N,N,N,Proceeding Straight,Yes,Unknown,Unknown,N,N,N,N,N,N,Y,N,Y,Y,Y,N,At or Below Limit,High
2023,11,23,Tesla Model 3 2023,Consumer,Vallejo,CA,Highway / Freeway,Dry,No Unusual Conditions,Daylight,N,N,Y,N,N,N,N,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Proceeding Straight,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,Moderately Over,Medium
2023,11,1,Tesla Model 3 2023,Consumer,Cherry Valley,CA,Intersection,Dry,No Unusual Conditions,Dawn / Dusk,Y,N,N,N,N,N,N,N,N,Passenger Car,Unknown,Making Left Turn,Yes,Unknown,N,N,N,N,N,N,Y,Y,Y,N,N,"Other, see Narrative",Yes,Unknown,Unknown,N,N,N,Y,N,N,Y,N,N,Y,N,N,At or Below Limit,Low
2023,10,18,Tesla Model 3 2023,Consumer,Lake Elsinore,CA,Highway / Freeway,Dry,Unknown,Daylight,Y,N,N,N,N,N,N,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Proceeding Straight,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,At or Below Limit,Medium
2023,10,4,Tesla Model 3 2023,Consumer,Long Beach,CA,Highway / Freeway,Dry,No Unusual Conditions,Dark - Lighted,Y,N,N,N,N,N,N,N,N,Passenger Car,Unknown,"Other, see Narrative",Unknown,Unknown,N,N,N,N,N,Y,N,N,Y,N,N,Proceeding Straight,Yes,Unknown,Unknown,N,Y,Y,N,Y,N,N,N,N,N,N,N,At or Below Limit,Medium
2023,10,7,Tesla Model 3 2023,Consumer,St. Louis,MO,Highway / Freeway,Wet,Unknown,Dark - Lighted,N,N,Y,N,Y,N,N,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Proceeding Straight,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,At or Below Limit,Medium
2023,10,17,Tesla Model 3 2018,Consumer,Livermore,CA,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,Y,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Proceeding Straight,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,At or Below Limit,High
2023,10,0,Tesla Model 3 2023,Consumer,Mays Landing,NJ,Intersection,Dry,No Unusual Conditions,Dark - Lighted,Y,N,N,N,N,N,N,N,N,SUV,Unknown,"Other, see Narrative",Unknown,Unknown,N,N,N,N,N,N,N,Y,Y,N,N,Proceeding Straight,Yes,Unknown,Unknown,N,N,N,Y,N,N,Y,N,N,Y,N,N,At or Below Limit,Medium
2023,10,5,Tesla Model 3 2020,Consumer,Oakland,CA,Highway / Freeway,Dry,No Unusual Conditions,Dark - Lighted,Y,N,N,N,N,N,N,N,N,SUV,Unknown,Lane / Road Departure,Unknown,Unknown,N,N,N,N,N,N,Y,Y,Y,N,N,Proceeding Straight,No,Yes,Unknown,N,Y,Y,Y,N,N,N,N,N,N,N,N,Slightly Over,High
2023,10,11,Tesla Model 3 2021,Consumer,Horn Lake,MS,Rural Road,Dry,"Other, see Narrative",Dark - Not Lighted,N,N,Y,N,N,N,N,N,N,Bus,Unknown,"Other, see Narrative",Unknown,Unknown,N,Y,N,N,N,N,N,N,N,N,N,Proceeding Straight,Yes,Unknown,Unknown,N,N,N,Y,N,N,Y,N,N,Y,N,N,At or Below Limit,High
2023,10,6,Tesla Model Y 2022,Consumer,Miami,FL,Street,Dry,No Unusual Conditions,Dark - Lighted,Y,N,N,N,N,N,N,N,N,Passenger Car,Unknown,Making Left Turn,Yes,Unknown,N,N,N,N,N,N,Y,Y,Y,N,N,Proceeding Straight,Yes,Unknown,Unknown,N,N,N,Y,N,N,Y,N,N,Y,N,N,At or Below Limit,Medium
2023,10,0,Tesla Model 3 2018,Consumer,Holmdel,NJ,Highway / Freeway,Dry,No Unusual Conditions,Dark - Not Lighted,Y,N,N,N,N,N,N,N,N,Passenger Car,Unknown,"Other, see Narrative",Unknown,Unknown,Y,N,N,Y,N,N,Y,N,N,N,N,Proceeding Straight,Yes,Unknown,Unknown,N,N,N,Y,N,N,Y,N,N,Y,N,N,At or Below Limit,High
2023,10,2,Tesla Model 3 2023,Consumer,Sunnyvale,CA,Street,Dry,No Unusual Conditions,Dark - Lighted,Y,N,N,N,N,N,N,N,N,SUV,Unknown,Proceeding Straight,Unknown,Unknown,N,N,N,N,N,N,Y,Y,N,N,N,"Other, see Narrative",No,Yes,Unknown,N,N,N,N,N,N,N,N,Y,Y,N,N,At or Below Limit,Low
2023,10,12,Tesla Model X 2022,Consumer,Highland Mills,NY,Rural Road,Dry,No Unusual Conditions,Daylight,N,N,N,N,N,N,N,Y,Partly Cloudy,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Proceeding Straight,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,At or Below Limit,Medium
2023,10,12,Tesla Model S 2023,Consumer,Los Altos Hills,CA,Highway / Freeway,Dry,No Unusual Conditions,Dark - Not Lighted,Y,N,N,N,N,N,N,N,N,Animal,Unknown,"Other, see Narrative",Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Proceeding Straight,No,Yes,Unknown,N,N,N,Y,N,N,Y,N,N,Y,N,N,At or Below Limit,Medium
2023,10,13,Tesla Model 3 2022,Consumer,Reno,OK,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,Y,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Proceeding Straight,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,Slightly Over,High
2023,10,4,Tesla Model 3 2020,Consumer,Carson,VA,Highway / Freeway,Dry,No Unusual Conditions,Dark - Not Lighted,Y,N,N,N,N,N,N,N,N,Pickup Truck,Unknown,Traveling Wrong Way,Unknown,Unknown,N,N,N,N,N,N,N,Y,Y,N,N,Proceeding Straight,Yes,Unknown,Unknown,N,N,N,Y,N,N,Y,N,N,Y,N,N,Slightly Over,High
2023,10,13,Tesla Model Y 2021,Consumer,Rocky Hill,CT,Highway / Freeway,Wet,No Unusual Conditions,Daylight,N,N,Y,N,Y,N,N,N,N,Other Fixed Object,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Proceeding Straight,Yes,Unknown,Unknown,N,N,N,Y,N,N,Y,N,N,Y,N,N,At or Below Limit,High
2023,10,23,Tesla Model Y 2023,Consumer,Midlothian,VA,Highway / Freeway,Dry,Unknown,Dark - Not Lighted,Y,N,N,N,N,N,N,N,N,Unknown,Unknown,Unknown,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,Y,Proceeding Straight,Yes,Unknown,Unknown,N,N,N,N,N,N,N,N,N,N,N,Y,At or Below Limit,Medium
